"Experiment","Date","Cage.ID","Location","Tag","Fullness","Digestion","Contents.Weight","Prey.Taxa","LH.Stage","Count","Taxa Weight","Comments","Taxa","Mesh","tlc"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Acanthocyclops sp.","adult",5,NA,NA,"Cyclopoid","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Daphnia sp.","undetermined",3,NA,NA,"Cladocera","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Scapholeberis sp.","undetermined",1,NA,NA,"Cladocera","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI87",4,3,0.0025,"Chydorus sp.","undetermined",11,NA,NA,"Cladocera","large","RI87 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI87",4,3,0.0025,"Ostracoda","undetermined",1,NA,NA,"Ostracod","large","RI87 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI87",4,3,0.0025,"Chironomidae","larva",1,NA,NA,"Diptera","large","RI87 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI87",4,3,0.0025,"Daphnia sp.","undetermined",1,NA,NA,"Cladocera","large","RI87 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI87",4,3,0.0025,"Chydoridae","undetermined",2,NA,NA,"Cladocera","large","RI87 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN93",5,5,0.0052,"Eurytemora affinis","copepodid",10,NA,NA,"Calanoid","large","RN93 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN93",5,5,0.0052,"Diaptomidae","adult",1,NA,NA,"Calanoid","large","RN93 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN93",5,5,0.0052,"Pseudodiaptomus forbesi","adult",1,NA,NA,"Calanoid","large","RN93 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI87",4,3,0.0025,"Acanthocyclops sp.","copepodid",15,NA,NA,"Cyclopoid","large","RI87 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI87",4,3,0.0025,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","large","RI87 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB15",4,5,0.0047,"Cyclopoida","copepodid",20,NA,NA,"Cyclopoid","large","RB15 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB15",4,5,0.0047,"Bosmina sp.","undetermined",20,NA,NA,"Cladocera","large","RB15 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB15",4,5,0.0047,"Chydorus sp.","undetermined",21,NA,NA,"Cladocera","large","RB15 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB15",4,5,0.0047,"Diacyclops thomasi","undetermined",2,NA,NA,"Cyclopoid","large","RB15 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RK73",3,4,0.0014,"Cyclopoida","copepodid",4,NA,NA,"Cyclopoid","large","RK73 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI08",4,4,0.002,"Bosmina sp.","undetermined",1,NA,"about half of diet appeared to be detritus--see photo","Cladocera","large","RI08 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI08",4,4,0.002,"Chydorus sp.","undetermined",1,NA,NA,"Cladocera","large","RI08 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI08",4,4,0.002,"Acari","undetermined",1,NA,NA,"Other","large","RI08 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI08",4,4,0.002,"Acanthocyclops sp.","copepodid",15,NA,NA,"Cyclopoid","large","RI08 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI08",4,4,0.002,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","large","RI08 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI08",4,4,0.002,"Cyclopoida","copepodid",6,NA,NA,"Cyclopoid","large","RI08 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI08",4,4,0.002,"Eucyclops sp.","undetermined",1,NA,NA,"Cyclopoid","large","RI08 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Chydorus sp.","undetermined",15,NA,NA,"Cladocera","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB51",6,5,0.0083,"Cyclopoida","copepodid",70,NA,NA,"Cyclopoid","large","RB51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB51",6,5,0.0083,"Bosmina sp.","undetermined",38,NA,NA,"Cladocera","large","RB51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB51",6,5,0.0083,"Chydorus sp.","undetermined",33,NA,NA,"Cladocera","large","RB51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB51",6,5,0.0083,"Daphnia sp.","undetermined",6,NA,NA,"Cladocera","large","RB51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB51",6,5,0.0083,"Ceriodaphnia sp.","undetermined",4,NA,NA,"Cladocera","large","RB51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RG69",4,5,0.0032,"Eurytemora affinis","adult",3,NA,NA,"Calanoid","large","RG69 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RG69",4,5,0.0032,"Calanoida","copepodid",1,NA,NA,"Calanoid","large","RG69 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RG69",4,5,0.0032,"Ceriodaphnia sp.","undetermined",2,NA,NA,"Cladocera","large","RG69 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RF32",4,5,0.0022,"Diacyclops thomasi","undetermined",2,NA,NA,"Cyclopoid","large","RF32 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RF32",4,5,0.0022,"Eucyclops sp.","undetermined",2,NA,NA,"Cyclopoid","large","RF32 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RF32",4,5,0.0022,"Ostracoda","undetermined",1,NA,NA,"Ostracod","large","RF32 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Cyclopoida","copepodid",56,NA,NA,"Cyclopoid","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Bosmina sp.","undetermined",17,NA,NA,"Cladocera","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RI06",4,5,0.0041,"Daphnia sp.","undetermined",15,NA,NA,"Cladocera","large","RI06 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RI06",4,5,0.0041,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","large","RI06 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RI53",4,5,0.005,"Crangonyx sp.","undetermined",1,NA,NA,"Amphipod","large","RI53 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RI53",4,5,0.005,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","large","RI53 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RI53",4,5,0.005,"Acanthocyclops sp.","copepodid",2,NA,NA,"Cyclopoid","large","RI53 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RI53",4,5,0.005,"Daphnia sp.","undetermined",11,NA,NA,"Cladocera","large","RI53 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RK46",4,4,0.0035,"Daphnia sp.","undetermined",10,NA,NA,"Cladocera","large","RK46 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RK46",4,4,0.0035,"Cladocera","undetermined",7,NA,"Very digested, number comes from counting eyes","Cladocera","large","RK46 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RK46",4,4,0.0035,"Crangonyx sp.","undetermined",1,NA,NA,"Amphipod","large","RK46 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RJ50",4,5,0.0045,"Diaptomidae","adult",1,NA,NA,"Calanoid","large","RJ50 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RJ50",4,5,0.0045,"Acanthocyclops sp.","adult",4,NA,NA,"Cyclopoid","large","RJ50 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RJ50",4,5,0.0045,"Daphnia sp.","undetermined",18,NA,NA,"Cladocera","large","RJ50 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RG55",5,5,0.0069,"Insecta","undetermined",1,NA,"carapace","Other","large","RG55 RV.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB15",4,5,0.0047,"Acanthocyclops sp.","adult",2,NA,NA,"Cyclopoid","large","RB15 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB15",4,5,0.0047,"Acanthocyclops sp.","copepodid",41,NA,NA,"Cyclopoid","large","RB15 DWSC.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RF93",4,5,0.0072,"Daphnia sp.","undetermined",29,NA,NA,"Cladocera","large","RF93 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RF93",4,5,0.0072,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","large","RF93 RV.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","OO73",5,5,0.0039,"Acanthocyclops sp.","adult",10,NA,NA,"Cyclopoid","large","OO73 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB15",4,5,0.0047,"Chydoridae","undetermined",1,NA,NA,"Cladocera","large","RB15 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB15",4,5,0.0047,"Eurytemora affinis","adult",2,NA,NA,"Calanoid","large","RB15 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB15",4,5,0.0047,"Eurytemora affinis","copepodid",1,NA,NA,"Calanoid","large","RB15 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB15",4,5,0.0047,"Daphnia sp.","undetermined",1,NA,NA,"Cladocera","large","RB15 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB15",4,5,0.0047,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","large","RB15 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB15",4,5,0.0047,"Ostracoda","undetermined",2,NA,NA,"Ostracod","large","RB15 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB15",4,5,0.0047,"Chironomidae","larva",1,NA,NA,"Diptera","large","RB15 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RG69",4,5,0.0032,"Acanthocyclops sp.","adult",6,NA,NA,"Cyclopoid","large","RG69 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RG69",4,5,0.0032,"Acanthocyclops sp.","copepodid",40,NA,NA,"Cyclopoid","large","RG69 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RG69",4,5,0.0032,"Cyclopoida","copepodid",13,NA,NA,"Cyclopoid","large","RG69 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RG69",4,5,0.0032,"Bosmina sp.","undetermined",11,NA,NA,"Cladocera","large","RG69 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RG69",4,5,0.0032,"Chydorus sp.","undetermined",11,NA,NA,"Cladocera","large","RG69 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RG69",4,5,0.0032,"Eucyclops sp.","undetermined",1,NA,NA,"Cyclopoid","large","RG69 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RG69",4,5,0.0032,"Daphnia sp.","undetermined",3,NA,NA,"Cladocera","large","RG69 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RF32",4,5,0.0022,"Cyclopoida","copepodid",9,NA,NA,"Cyclopoid","large","RF32 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RF32",4,5,0.0022,"Bosmina sp.","undetermined",3,NA,NA,"Cladocera","large","RF32 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RF32",4,5,0.0022,"Chydorus sp.","undetermined",7,NA,NA,"Cladocera","large","RF32 DWSC.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RC18",4,5,0.0046,"Hyallela azteca","undetermined",1,NA,NA,"Amphipod","large","RC18 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RC18",4,5,0.0046,"Daphnia sp.","undetermined",27,NA,NA,"Cladocera","large","RC18 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RC18",4,5,0.0046,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","large","RC18 RV.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RF32",4,5,0.0022,"Eurytemora affinis","adult",1,NA,NA,"Calanoid","large","RF32 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RF32",4,5,0.0022,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","large","RF32 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN93",5,5,0.0052,"Acanthocyclops sp.","adult",13,NA,NA,"Cyclopoid","large","RN93 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN93",5,5,0.0052,"Acanthocyclops sp.","copepodid",59,NA,NA,"Cyclopoid","large","RN93 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN93",5,5,0.0052,"Cyclopoida","copepodid",19,NA,NA,"Cyclopoid","large","RN93 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN93",5,5,0.0052,"Bosmina sp.","undetermined",13,NA,NA,"Cladocera","large","RN93 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN93",5,5,0.0052,"Chydorus sp.","undetermined",27,NA,NA,"Cladocera","large","RN93 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN93",5,5,0.0052,"Diacyclops thomasi","undetermined",15,NA,NA,"Cyclopoid","large","RN93 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN93",5,5,0.0052,"Daphnia sp.","undetermined",5,NA,NA,"Cladocera","large","RN93 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN93",5,5,0.0052,"Simocephalus sp.","undetermined",1,NA,NA,"Cladocera","large","RN93 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN93",5,5,0.0052,"Chydoridae","undetermined",2,NA,NA,"Cladocera","large","RN93 DWSC.Winter E"
"Cage Prototypes",2019-03-27,"E","DWSC.Winter","RN93",5,5,0.0052,"Eurytemora affinis","adult",6,NA,NA,"Calanoid","large","RN93 DWSC.Winter E"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RG55",5,5,0.0069,"Daphnia sp.","undetermined",27,NA,NA,"Cladocera","large","RG55 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RG55",5,5,0.0069,"Cladocera","undetermined",15,NA,NA,"Cladocera","large","RG55 RV.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Chydoridae","undetermined",1,NA,NA,"Cladocera","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RF93",4,5,0.0072,"Acanthocyclops sp.","adult",9,NA,NA,"Cyclopoid","large","RF93 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RF93",4,5,0.0072,"Acanthocyclops sp.","copepodid",5,NA,NA,"Cyclopoid","large","RF93 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RF93",4,5,0.0072,"Chydorus sp.","undetermined",2,NA,NA,"Cladocera","large","RF93 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RH56",4,5,0.0051,"Ceriodaphnia sp.","undetermined",3,NA,NA,"Cladocera","large","RH56 RV.Winter F"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RK10",3,5,0.0038,"Daphnia sp.","undetermined",6,NA,NA,"Cladocera","large","RK10 RV.Winter E"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","OO73",5,5,0.0039,"Acanthocyclops sp.","copepodid",69,NA,NA,"Cyclopoid","large","OO73 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","OO73",5,5,0.0039,"Cyclopoida","copepodid",17,NA,NA,"Cyclopoid","large","OO73 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","OO73",5,5,0.0039,"Bosmina sp.","undetermined",26,NA,NA,"Cladocera","large","OO73 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","OO73",5,5,0.0039,"Chydorus sp.","undetermined",19,NA,NA,"Cladocera","large","OO73 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","OO73",5,5,0.0039,"Diacyclops thomasi","undetermined",8,NA,NA,"Cyclopoid","large","OO73 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","OO73",5,5,0.0039,"Eurytemora affinis","adult",5,NA,NA,"Calanoid","large","OO73 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","OO73",5,5,0.0039,"Eurytemora affinis","copepodid",2,NA,NA,"Calanoid","large","OO73 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","OO73",5,5,0.0039,"Sinocalanus doerrii","adult",1,NA,NA,"Calanoid","large","OO73 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","OO73",5,5,0.0039,"Sinocalanus doerrii","copepodid",1,NA,NA,"Calanoid","large","OO73 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RI08",4,4,0.002,"Diacyclops thomasi","undetermined",1,NA,NA,"Cyclopoid","large","RI08 DWSC.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RH56",4,5,0.0051,"Hyallela azteca","undetermined",1,NA,NA,"Amphipod","large","RH56 RV.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","OO73",5,5,0.0039,"Diaptomidae","adult",2,NA,NA,"Calanoid","large","OO73 DWSC.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RH56",4,5,0.0051,"Eucyclops sp.","undetermined",1,NA,NA,"Cyclopoid","large","RH56 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RH56",4,5,0.0051,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","large","RH56 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RH56",4,5,0.0051,"Daphnia sp.","undetermined",12,NA,NA,"Cladocera","large","RH56 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RH56",4,5,0.0051,"Cladocera","undetermined",4,NA,NA,"Cladocera","large","RH56 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RC18",4,5,0.0046,"Simocephalus sp.","undetermined",1,NA,NA,"Cladocera","large","RC18 RV.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Eurytemora affinis","copepodid",2,NA,NA,"Calanoid","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Diacyclops thomasi","undetermined",3,NA,NA,"Cyclopoid","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Diaptomidae","copepodid",1,NA,NA,"Calanoid","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RC18",4,5,0.0046,"Acanthocyclops sp.","adult",5,NA,NA,"Cyclopoid","large","RC18 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RI06",4,5,0.0041,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","large","RI06 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RI06",4,5,0.0041,"Acanthocyclops sp.","copepodid",2,NA,NA,"Cyclopoid","large","RI06 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RN74",5,5,0.0035,"Chironomidae","pupae",1,NA,NA,"Diptera","large","RN74 RV.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB51",6,5,0.0083,"Acanthocyclops sp.","adult",6,NA,NA,"Cyclopoid","large","RB51 DWSC.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RK46",4,4,0.0035,"Simocephalus sp.","undetermined",4,NA,NA,"Cladocera","large","RK46 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RK46",4,4,0.0035,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","large","RK46 RV.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Ostracoda","undetermined",1,NA,NA,"Ostracod","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Harpacticoida","adult",1,NA,NA,"Harpacticoid","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Eurytemora affinis","adult",5,NA,NA,"Calanoid","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RH89",3,5,4e-04,"Bosmina sp.","undetermined",5,NA,NA,"Cladocera","large","RH89 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RH89",3,5,4e-04,"Chydorus sp.","undetermined",2,NA,NA,"Cladocera","large","RH89 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RH89",3,5,4e-04,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","large","RH89 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RN51",5,5,0.0048,"Calanoida","copepodid",3,NA,NA,"Calanoid","large","RN51 DWSC.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RF93",4,5,0.0072,"Diaptomidae","adult",1,NA,NA,"Calanoid","large","RF93 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RN74",5,5,0.0035,"Daphnia sp.","undetermined",11,NA,NA,"Cladocera","large","RN74 RV.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RH89",3,5,4e-04,"Acanthocyclops sp.","copepodid",9,NA,NA,"Cyclopoid","large","RH89 DWSC.Winter F"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RK10",3,5,0.0038,"Acanthocyclops sp.","adult",3,NA,NA,"Cyclopoid","large","RK10 RV.Winter E"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","OO73",5,5,0.0039,"Diaptomidae","copepodid",1,NA,NA,"Calanoid","large","OO73 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","OO73",5,5,0.0039,"Daphnia sp.","undetermined",5,NA,NA,"Cladocera","large","OO73 DWSC.Winter F"
"Cage Prototypes",2019-02-25,"E","RV.Winter","RK10",3,5,0.0038,"Ceriodaphnia sp.","undetermined",1,NA,NA,"Cladocera","large","RK10 RV.Winter E"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RG55",5,5,0.0069,"Acanthocyclops sp.","adult",3,NA,NA,"Cyclopoid","large","RG55 RV.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RH89",3,5,4e-04,"Eurytemora affinis","adult",2,NA,NA,"Calanoid","large","RH89 DWSC.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RG55",5,5,0.0069,"Osphranticum labronectum","adult",1,NA,NA,"Calanoid","large","RG55 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RG55",5,5,0.0069,"Diaptomidae","adult",1,NA,NA,"Calanoid","large","RG55 RV.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RF32",4,5,0.0022,"Acanthocyclops sp.","adult",2,NA,NA,"Cyclopoid","large","RF32 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RH89",3,5,4e-04,"Fish","eggs",1,NA,NA,"Other","large","RH89 DWSC.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RN74",5,5,0.0035,"Simocephalus sp.","undetermined",1,NA,NA,"Cladocera","large","RN74 RV.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RH89",3,5,4e-04,"Acanthocyclops sp.","adult",1,NA,NA,"Cyclopoid","large","RH89 DWSC.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RF93",4,5,0.0072,"Eucyclops sp.","undetermined",1,NA,NA,"Cyclopoid","large","RF93 RV.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RF32",4,5,0.0022,"Acanthocyclops sp.","copepodid",28,NA,NA,"Cyclopoid","large","RF32 DWSC.Winter F"
"Cage Prototypes",2019-03-27,"F","DWSC.Winter","RB51",6,5,0.0083,"Acanthocyclops sp.","copepodid",82,NA,NA,"Cyclopoid","large","RB51 DWSC.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RG55",5,5,0.0069,"Simocephalus sp.","undetermined",3,NA,NA,"Cladocera","large","RG55 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RJ23",4,5,0.0031,"Daphnia sp.","undetermined",12,NA,NA,"Cladocera","large","RJ23 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RF93",4,5,0.0072,"Simocephalus sp.","undetermined",1,NA,NA,"Cladocera","large","RF93 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RK46",4,4,0.0035,"Chydorus sp.","undetermined",1,NA,NA,"Cladocera","large","RK46 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RF93",4,5,0.0072,"Culicidae","larva",1,NA,NA,"Other","large","RF93 RV.Winter F"
"Cage Prototypes",2019-02-25,"F","RV.Winter","RF93",4,5,0.0072,"Chironomidae","pupae",1,NA,NA,"Diptera","large","RF93 RV.Winter F"
