"Study","Year","Month","Date","Site","Treatment","Cage ID","Tag","Fullness","Digestion","Total Contents Weight","Prey Taxa","LH Stage","Prey Taxa LH Stage","Count","Taxa Weight","Comments"
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N3",3,5,0,"Sida sp.",NA,"Sida",2,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N3",3,5,0,"Eurytemora affinis","adult","Eurytemora affinis adult",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N3",3,5,0,"Copepoda",NA,"Copepoda",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N3",3,5,0,"Cladocera",NA,"Cladocera",3,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N3",3,5,0,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N3",3,5,0,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",3,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N3",3,5,0,"Diacyclops thomasi","adult","Diacyclops thomasi adult",2,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N3",3,5,0,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",3,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N3",3,5,0,"Eucyclops sp.","copepodid","Eucyclops copepodid",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N3",3,5,0,"Bosmina sp.",NA,"Bosmina",3,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N3",3,5,0,"digested material",NA,"Digestive material",NA,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","8","S3C8N4",3,4,0.0112,"Simocephalus sp.",NA,"Simocephalus",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","8","S3C8N4",3,4,0.0112,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","8","S3C8N4",3,4,0.0112,"calanoida",NA,"Calanoida",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","8","S3C8N4",3,4,0.0112,"Osphranticum labronectum","adult","Osphranticum labronectum adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","8","S3C8N4",3,4,0.0112,"Diaptomidae","adult","Diaptomidae adult",1,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","8","S3C8N4",3,4,0.0112,"Gammaridea",NA,"Gammaridea",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","8","S3C8N4",3,4,0.0112,"Eurytemora affinis","adult","Eurytemora affinis adult",11,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","8","S3C8N4",3,4,0.0112,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","8","S3C8N4",3,4,0.0112,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",6,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","8","S3C8N4",3,4,0.0112,"Diacyclops thomasi","adult","Diacyclops thomasi adult",4,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","8","S3C8N4",3,4,0.0112,"Eucyclops sp.","adult","Eucyclops adult",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","8","S3C8N4",3,4,0.0112,"Bosmina sp.",NA,"Bosmina",2,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","8","S3C8N4",3,4,0.0112,"Daphnia sp.",NA,"Daphnia",7,NA,NA
"Feeding","2022","2",2022-02-22,"Rio Vista","Live","8","S3C8N4",3,4,0.0112,"digested material",NA,"Digestive material",NA,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N6",3,4,8e-04,"Chydorus sp.",NA,"Chydorus",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N6",3,4,8e-04,"Macrocyclops sp.","adult","Macrocyclops adult",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N6",3,4,8e-04,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N6",3,4,8e-04,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",3,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N6",3,4,8e-04,"Bosmina sp.",NA,"Bosmina",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N6",3,4,8e-04,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N6",3,4,8e-04,"Plant material",NA,"Plant material",NA,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N6",3,4,8e-04,"Animal parts",NA,"Animal parts",NA,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N6",3,4,8e-04,"Eggs",NA,"Unidentified eggs",3,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N8",3,4,0.0014,"Eurytemora affinis","adult","Eurytemora affinis adult",2,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N8",3,4,0.0014,"Diacyclops thomasi","adult","Diacyclops thomasi adult",3,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N8",3,4,0.0014,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N8",3,4,0.0014,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N8",3,4,0.0014,"Gammaridea","juvenile","Gammaridea juvenile",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N9",4,5,0.002,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",2,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N9",4,5,0.002,"Harpacticoida",NA,"Harpacticoida",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N9",4,5,0.002,"Cyclopoida",NA,"Cyclopoida",2,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N9",4,5,0.002,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N9",4,5,0.002,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N9",4,5,0.002,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",11,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N9",4,5,0.002,"Diacyclops thomasi","adult","Diacyclops thomasi adult",7,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N9",4,5,0.002,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",3,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N9",4,5,0.002,"Eucyclops sp.","adult","Eucyclops adult",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N9",4,5,0.002,"Bosmina sp.",NA,"Bosmina",4,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N9",4,5,0.002,"Daphnia sp.",NA,"Daphnia",2,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","8","S4C8N9",4,5,0.002,"Corophiidae",NA,"Corophiidae",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Dry","FCCL Control","S4CDN1",4,5,0.0013,"naupli",NA,"Copepod nauplii",75,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Dry","FCCL Control","S4CDN1",4,5,0.0013,"Eggs",NA,"Unidentified eggs",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Dry","FCCL Control","S4CDN1",4,5,0.0013,"digested material",NA,"Digestive material",NA,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Dry","FCCL Control","S4CDN5",4,5,0.002,"naupli",NA,"Copepod nauplii",194,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Dry","FCCL Control","S4CDN7",2,3,0,"naupli",NA,"Copepod nauplii",2,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Dry","FCCL Control","S4CDN7",2,3,0,"digested material",NA,"Digestive material",NA,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Dry","FCCL Control","S4CDN8",5,5,0.003,"naupli",NA,"Copepod nauplii",473,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Dry","FCCL Control","S4CDN8",5,5,0.003,"Eggs",NA,"Unidentified eggs",1,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Dry","FCCL Control","S4CDN9",3,5,9e-04,"naupli",NA,"Copepod nauplii",67,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Dry","FCCL Control","S4CDN9",3,5,9e-04,"digested material",NA,"Digestive material",NA,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","FCCL Control","S4CLN1",5,5,0.0027,"naupli",NA,"Copepod nauplii",218,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","FCCL Control","S4CLN1",5,5,0.0027,"digested material",NA,"Digestive material",NA,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","FCCL Control","S4CLN2",3,5,8e-04,"naupli",NA,"Copepod nauplii",15,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","FCCL Control","S4CLN2",3,5,8e-04,"digested material",NA,"Digestive material",NA,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","FCCL Control","S4CLN3",2,5,5e-04,"naupli",NA,"Copepod nauplii",20,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","FCCL Control","S4CLN3",2,5,5e-04,"digested material",NA,"Digestive material",NA,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","FCCL Control","S4CLN5",3,5,0.0012,"naupli",NA,"Copepod nauplii",230,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","FCCL Control","S4CLN5",3,5,0.0012,"digested material",NA,"Digestive material",NA,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","FCCL Control","S4CLN6",2,2,6e-04,"naupli",NA,"Copepod nauplii",9,NA,NA
"Feeding","2022","3",2022-03-01,"Rio Vista","Live","FCCL Control","S4CLN6",2,2,6e-04,"digested material",NA,"Digestive material",NA,NA,"Weight is mostly this"
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N11",5,5,0.0037,"Ceriodaphnia sp.",NA,"Ceriodaphnia",4,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N11",5,5,0.0037,"Halicyclops sp.","adult","Halicyclops adult",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N11",5,5,0.0037,"Acanthocyclops sp.","adult","Acanthocyclops adult",2,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N11",5,5,0.0037,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",4,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N11",5,5,0.0037,"Diacyclops thomasi","adult","Diacyclops thomasi adult",2,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N11",5,5,0.0037,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",3,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N11",5,5,0.0037,"Bosmina sp.",NA,"Bosmina",30,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N11",5,5,0.0037,"Daphnia sp.",NA,"Daphnia",5,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N11",5,5,0.0037,"Eurytemora affinis","adult","Eurytemora affinis adult",22,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N11",5,5,0.0037,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",3,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N11",5,5,0.0037,"calanoida",NA,"Calanoida",4,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N11",5,5,0.0037,"Cladocera",NA,"Cladocera",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N15",4,2,0.0013,"Ceriodaphnia sp.",NA,"Ceriodaphnia",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N15",4,2,0.0013,"Bosmina sp.",NA,"Bosmina",2,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N15",4,2,0.0013,"Eurytemora affinis",NA,"Eurytemora affinis",2,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N15",4,2,0.0013,"digested material",NA,"Digestive material",NA,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N19",2,6,0,"Daphnia sp.",NA,"Daphnia",3,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N19",2,6,0,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N21",5,5,0.0032,"Ceriodaphnia sp.",NA,"Ceriodaphnia",4,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N21",5,5,0.0032,"Osphranticum labronectum","adult","Osphranticum labronectum adult",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N21",5,5,0.0032,"Pseudodiaptomus forbesi","nauplii","Pseudodiaptomus forbesi nauplii",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N21",5,5,0.0032,"Graptoleberis sp.",NA,"Graptoleberis",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N21",5,5,0.0032,"Diacyclops thomasi","adult","Diacyclops thomasi adult",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N21",5,5,0.0032,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",2,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N21",5,5,0.0032,"Eucyclops sp.","adult","Eucyclops adult",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N21",5,5,0.0032,"Bosmina sp.",NA,"Bosmina",28,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N21",5,5,0.0032,"Daphnia sp.",NA,"Daphnia",5,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N21",5,5,0.0032,"calanoida",NA,"Calanoida",10,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N21",5,5,0.0032,"Eurytemora affinis","adult","Eurytemora affinis adult",19,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N21",5,5,0.0032,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",3,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N21",5,5,0.0032,"Animal parts",NA,"Animal parts",NA,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N25",4,4,0.0032,"Ceriodaphnia sp.",NA,"Ceriodaphnia",4,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N25",4,4,0.0032,"Eggs",NA,"Unidentified eggs",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N25",4,4,0.0032,"Acanthocyclops sp.","adult","Acanthocyclops adult",3,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N25",4,4,0.0032,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",2,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N25",4,4,0.0032,"Diacyclops thomasi","adult","Diacyclops thomasi adult",3,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N25",4,4,0.0032,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N25",4,4,0.0032,"Bosmina sp.",NA,"Bosmina",15,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N25",4,4,0.0032,"Daphnia sp.",NA,"Daphnia",8,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N25",4,4,0.0032,"Eurytemora affinis","adult","Eurytemora affinis adult",15,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N25",4,4,0.0032,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",4,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N25",4,4,0.0032,"calanoida",NA,"Calanoida",5,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N25",4,4,0.0032,"Cladocera",NA,"Cladocera",2,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N25",4,4,0.0032,"Animal parts",NA,"Animal parts",NA,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","1","S5C1N25",4,4,0.0032,"Plant material",NA,"Plant material",NA,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N16",4,5,0.0043,"Ceriodaphnia sp.",NA,"Ceriodaphnia",6,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N16",4,5,0.0043,"Macrocyclops sp.","adult","Macrocyclops adult",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N16",4,5,0.0043,"Gammaridea","juvenile","Gammaridea juvenile",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N16",4,5,0.0043,"Diacyclops thomasi","adult","Diacyclops thomasi adult",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N16",4,5,0.0043,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N16",4,5,0.0043,"Bosmina sp.",NA,"Bosmina",16,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N16",4,5,0.0043,"Daphnia sp.",NA,"Daphnia",3,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N16",4,5,0.0043,"Eurytemora affinis","adult","Eurytemora affinis adult",27,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N16",4,5,0.0043,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",8,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N16",4,5,0.0043,"Cladocera",NA,"Cladocera",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N16",4,5,0.0043,"Cladocera",NA,"Cladocera",7,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N22",4,5,0.0038,"Macrocyclops sp.","adult","Macrocyclops adult",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N22",4,5,0.0038,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",2,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N22",4,5,0.0038,"Ceriodaphnia sp.",NA,"Ceriodaphnia",3,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N22",4,5,0.0038,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N22",4,5,0.0038,"Diacyclops thomasi","adult","Diacyclops thomasi adult",5,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N22",4,5,0.0038,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",6,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N22",4,5,0.0038,"Bosmina sp.",NA,"Bosmina",20,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N22",4,5,0.0038,"Daphnia sp.",NA,"Daphnia",5,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N22",4,5,0.0038,"Cladocera",NA,"Cladocera",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N22",4,5,0.0038,"calanoida",NA,"Calanoida",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N22",4,5,0.0038,"Eurytemora affinis","adult","Eurytemora affinis adult",42,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N22",4,5,0.0038,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",14,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N23",4,5,0.0028,"Simocephalus sp.",NA,"Simocephalus",4,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N23",4,5,0.0028,"Ostracoda",NA,"Ostracoda",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N23",4,5,0.0028,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N23",4,5,0.0028,"Acanthocyclops sp.","adult","Acanthocyclops adult",2,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N23",4,5,0.0028,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",6,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N23",4,5,0.0028,"Diacyclops thomasi","adult","Diacyclops thomasi adult",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N23",4,5,0.0028,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",3,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N23",4,5,0.0028,"Bosmina sp.",NA,"Bosmina",17,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N23",4,5,0.0028,"Daphnia sp.",NA,"Daphnia",11,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N23",4,5,0.0028,"Eurytemora affinis","adult","Eurytemora affinis adult",34,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N23",4,5,0.0028,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",3,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N23",4,5,0.0028,"calanoida",NA,"Calanoida",11,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N6",3,5,0,"Ceriodaphnia sp.",NA,"Ceriodaphnia",3,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N6",3,5,0,"Eurytemora affinis","adult","Eurytemora affinis adult",4,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N6",3,5,0,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",2,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N6",3,5,0,"calanoida",NA,"Calanoida",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N6",3,5,0,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N6",3,5,0,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N6",3,5,0,"Diacyclops thomasi","adult","Diacyclops thomasi adult",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N6",3,5,0,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N6",3,5,0,"Bosmina sp.",NA,"Bosmina",5,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N6",3,5,0,"Daphnia sp.",NA,"Daphnia",9,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N9",5,5,0.0051,"Pseudodiaptomus forbesi","adult","Pseudodiaptomus forbesi adult",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N9",5,5,0.0051,"Macrocyclops sp.","adult","Macrocyclops adult",2,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N9",5,5,0.0051,"Chironomidae","pupae","Chironomidae pupae",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N9",5,5,0.0051,"Eggs",NA,"Unidentified eggs",1,NA,"FISH?"
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N9",5,5,0.0051,"Acanthocyclops sp.","copepodid","Acanthocyclops copepodid",1,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N9",5,5,0.0051,"Diacyclops thomasi","copepodid","Diacyclops thomasi copepodid",3,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N9",5,5,0.0051,"Bosmina sp.",NA,"Bosmina",11,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N9",5,5,0.0051,"Daphnia sp.",NA,"Daphnia",17,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N9",5,5,0.0051,"Eurytemora affinis","adult","Eurytemora affinis adult",32,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N9",5,5,0.0051,"Eurytemora affinis","copepodid","Eurytemora affinis copepodid",11,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N9",5,5,0.0051,"Ceriodaphnia sp.",NA,"Ceriodaphnia",6,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Live","2","S5C2N9",5,5,0.0051,"calanoida",NA,"Calanoida",7,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","3","S5C3N12",5,5,0.0037,"Ceriodaphnia sp.",NA,"Ceriodaphnia",6,NA,NA
"Feeding","2022","3",2022-03-09,"Rio Vista","Dry","3","S5C3N12",5,5,0.0037,"Acanthocyclops sp.","adult","Acanthocyclops adult",1,NA,NA
