"Study","Site","Date","Cage","SampleType","FlowMeterStart","FlowMeterEnd","Rotations","VolumeSampled","TotalVolume","SubsampledVolume","Taxon","Count","AdjCount","CPUE"
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 8 Inside","Pump",NA,NA,NA,0.0378541,15,2,"Limnoithona copepodid",11,82.5,2179.42045907841
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 8 Inside","Pump",NA,NA,NA,0.0378541,15,2,"Limnoithona tetraspina adult",5,37.5,990.645663217459
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 8 Inside","Pump",NA,NA,NA,0.0378541,15,2,"Notholca",1,7.5,198.129132643492
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 8 Inside","Pump",NA,NA,NA,0.0378541,15,2,"Polyarthra",1,7.5,198.129132643492
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 8 Inside","Pump",NA,NA,NA,0.0378541,15,2,"Polychaete larvae",2,15,396.258265286983
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 8 Inside","Pump",NA,NA,NA,0.0378541,15,2,"Pseudodiaptomus nauplii",6,45,1188.77479586095
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 8 Inside","Pump",NA,NA,NA,0.0378541,15,2,"Rotifer",122,915,24171.754182506
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 7 Inside","Pump",NA,NA,NA,0.0378541,20,1,"Copepod nauplii",142,2840,75024.8982276689
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 7 Inside","Pump",NA,NA,NA,0.0378541,20,1,"Eurytemora carolleeae nauplii",8,160,4226.75482972782
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 7 Inside","Pump",NA,NA,NA,0.0378541,20,1,"Harpacticoida",3,60,1585.03306114793
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 7 Inside","Pump",NA,NA,NA,0.0378541,20,1,"Limnoithona copepodid",15,300,7925.16530573967
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 7 Inside","Pump",NA,NA,NA,0.0378541,20,1,"Limnoithona tetraspina adult",6,120,3170.06612229587
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 7 Inside","Pump",NA,NA,NA,0.0378541,20,1,"Notholca",1,20,528.344353715978
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 7 Inside","Pump",NA,NA,NA,0.0378541,20,1,"Polychaete larvae",3,60,1585.03306114793
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 7 Inside","Pump",NA,NA,NA,0.0378541,20,1,"Pseudodiaptomus forbesi copepodid",1,20,528.344353715978
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 7 Inside","Pump",NA,NA,NA,0.0378541,20,1,"Pseudodiaptomus nauplii",22,440,11623.5757817515
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 7 Inside","Pump",NA,NA,NA,0.0378541,20,1,"Rotifer",23,460,12151.9201354675
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Outside","Pump",NA,NA,NA,0.0378541,15,1,"Copepod nauplii",213,3195,84403.0105061275
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Outside","Pump",NA,NA,NA,0.0378541,15,1,"Eurytemora carolleeae nauplii",11,165,4358.84091815682
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Outside","Pump",NA,NA,NA,0.0378541,15,1,"Harpacticoida",1,15,396.258265286983
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Outside","Pump",NA,NA,NA,0.0378541,15,1,"Keratella",1,15,396.258265286983
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Outside","Pump",NA,NA,NA,0.0378541,15,1,"Lecane",1,15,396.258265286983
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Outside","Pump",NA,NA,NA,0.0378541,15,1,"Limnoithona copepodid",24,360,9510.1983668876
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Outside","Pump",NA,NA,NA,0.0378541,15,1,"Limnoithona tetraspina adult",11,165,4358.84091815682
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Outside","Pump",NA,NA,NA,0.0378541,15,1,"Polychaete larvae",2,30,792.516530573967
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Outside","Pump",NA,NA,NA,0.0378541,15,1,"Pseudodiaptomus forbesi copepodid",3,45,1188.77479586095
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Outside","Pump",NA,NA,NA,0.0378541,15,1,"Pseudodiaptomus nauplii",23,345,9113.94010160062
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Outside","Pump",NA,NA,NA,0.0378541,15,1,"Rotifer",29,435,11491.4896933225
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Bivalvia veliger",1,15,396.258265286983
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Copepod nauplii",117,1755,46362.2170385771
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Eurytemora carolleeae nauplii",1,15,396.258265286983
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Harpacticoida",4,60,1585.03306114793
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Keratella",3,45,1188.77479586095
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Limnoithona copepodid",8,120,3170.06612229587
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Limnoithona tetraspina adult",8,120,3170.06612229587
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Ostracoda",2,30,792.516530573967
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Pseudodiaptomus forbesi copepodid",2,30,792.516530573967
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Pseudodiaptomus nauplii",16,240,6340.13224459173
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 6 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Rotifer",42,630,16642.8471420533
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Bivalvia",1,15,396.258265286983
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Bivalvia veliger",1,15,396.258265286983
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Brachionus",1,15,396.258265286983
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Copepod nauplii",194,2910,76874.1034656748
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Cyclopoida copepodid",2,30,792.516530573967
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Eurytemora carolleeae nauplii",4,60,1585.03306114793
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Gastropoda",1,15,396.258265286983
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Harpacticoida",6,90,2377.5495917219
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Keratella",2,30,792.516530573967
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Limnoithona copepodid",17,255,6736.39050987872
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Limnoithona tetraspina adult",17,255,6736.39050987872
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Ostracoda",1,15,396.258265286983
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Polychaete larvae",1,15,396.258265286983
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Pseudodiaptomus forbesi copepodid",1,15,396.258265286983
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Pseudodiaptomus nauplii",19,285,7528.90704045268
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Inside","Pump",NA,NA,NA,0.0378541,15,1,"Rotifer",31,465,12284.0062238965
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,20,2,"Bivalvia veliger",1,10,264.172176857989
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,20,2,"Copepod nauplii",183,1830,48343.508365012
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,20,2,"Eurytemora carolleeae nauplii",4,40,1056.68870743196
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,20,2,"Gastropoda veliger",8,80,2113.37741486391
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,20,2,"Harpacticoida",2,20,528.344353715978
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,20,2,"Limnoithona copepodid",28,280,7396.82095202369
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,20,2,"Limnoithona tetraspina adult",19,190,5019.27136030179
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,20,2,"Ostracoda",1,10,264.172176857989
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,20,2,"Polychaete larvae",2,20,528.344353715978
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,20,2,"Pseudodiaptomus forbesi copepodid",4,40,1056.68870743196
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,20,2,"Pseudodiaptomus nauplii",24,240,6340.13224459173
"Biofouling Study","Suisun Marsh",2023-10-10,"Cage 5 Outside","Pump",NA,NA,NA,0.0378541,20,2,"Rotifer",35,350,9246.02619002961
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Bivalvia veliger",2,3.07692307692308,81.2837467255351
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Bosmina",1,1.53846153846154,40.6418733627675
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Copepod nauplii",43,66.1538461538462,1747.600554599
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Euchlanis",23,35.3846153846154,934.763087343653
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Eurytemora carolleeae nauplii",1,1.53846153846154,40.6418733627675
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Gammarus daiberi",1,1.53846153846154,40.6418733627675
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Gastropoda",5,7.69230769230769,203.209366813838
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Gastropoda veliger",2,3.07692307692308,81.2837467255351
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Harpacticoida",1,1.53846153846154,40.6418733627675
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Hyalella",1,1.53846153846154,40.6418733627675
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Insecta larvae",1,1.53846153846154,40.6418733627675
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Keratella",1,1.53846153846154,40.6418733627675
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Limnoithona sinensis adult",1,1.53846153846154,40.6418733627675
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Limnoithona copepodid",6,9.23076923076923,243.851240176605
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Microcyclops adult",1,1.53846153846154,40.6418733627675
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Monospilus",1,1.53846153846154,40.6418733627675
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Ostracoda",5,7.69230769230769,203.209366813838
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Platyias",1,1.53846153846154,40.6418733627675
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Pseudodiaptomus forbesi adult",1,1.53846153846154,40.6418733627675
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Pseudodiaptomus forbesi copepodid",8,12.3076923076923,325.13498690214
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Pseudodiaptomus nauplii",78,120,3170.06612229587
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Rotifer",29,44.6153846153846,1178.61432752026
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Tanaidacea",1,1.53846153846154,40.6418733627675
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Trichocerca",1,1.53846153846154,40.6418733627675
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Outside","Pump",NA,NA,NA,0.0378541,20,13,"Insecta adult",1,1.53846153846154,40.6418733627675
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Annelida",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Bivalvia veliger",5,5,132.086088428994
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Bosmina",3,3,79.2516530573967
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Chironomidae larvae",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Copepod nauplii",53,53,1400.11253734734
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Cyclopoida copepodid",4,4,105.668870743196
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Euchlanis",2,2,52.8344353715978
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Gastropoda",3,3,79.2516530573967
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Limnoithona sinensis adult",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Limnoithona copepodid",10,10,264.172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Nematoda",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Ostracoda",2,2,52.8344353715978
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Pseudodiaptomus forbesi adult",2,2,52.8344353715978
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Pseudodiaptomus forbesi copepodid",4,4,105.668870743196
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Pseudodiaptomus nauplii",118,118,3117.23168692427
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Rotifer",28,28,739.682095202369
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Tardigrada",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 1 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Trichocerca",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Americorophium",1,1.25,33.0215221072486
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Annelida",2,2.5,66.0430442144972
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Bivalvia veliger",10,12.5,330.215221072486
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Bosmina",1,1.25,33.0215221072486
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Chironomidae larvae",1,1.25,33.0215221072486
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Cladocera nauplii",2,2.5,66.0430442144972
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Copepod nauplii",27,33.75,891.581096895713
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Eurytemora carolleeae nauplii",1,1.25,33.0215221072486
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Gammarus daiberi",41,51.25,1353.88240639719
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Gastropoda",8,10,264.172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Gastropoda veliger",2,2.5,66.0430442144972
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Harpacticoida",2,2.5,66.0430442144972
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Hyalella",4,5,132.086088428994
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Lecane",1,1.25,33.0215221072486
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Limnoithona copepodid",5,6.25,165.107610536243
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Ostracoda",1,1.25,33.0215221072486
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Polyarthra",4,5,132.086088428994
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Pseudodiaptomus forbesi adult",2,2.5,66.0430442144972
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Pseudodiaptomus nauplii",79,98.75,2608.70024647264
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Rotifer",15,18.75,495.322831608729
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Inside","Pump",NA,NA,NA,0.0378541,25,20,"Trichocerca",1,1.25,33.0215221072486
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Bivalvia veliger",3,3,79.2516530573967
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Bosmina",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Chironomidae larvae",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Copepod nauplii",30,30,792.516530573967
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Gammarus daiberi",2,2,52.8344353715978
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Gastropoda",6,6,158.503306114793
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Hyalella",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Insecta larvae",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Keratella",2,2,52.8344353715978
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Limnoithona sinensis adult",2,2,52.8344353715978
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Limnoithona copepodid",6,6,158.503306114793
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Ostracoda",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Polyarthra",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Pseudodiaptomus forbesi copepodid",21,21,554.761571401777
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Pseudodiaptomus nauplii",110,110,2905.89394543788
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Rotifer",9,9,237.75495917219
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Tardigrada",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 2 Outside","Pump",NA,NA,NA,0.0378541,15,15,"Trichocerca",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 3 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Annelida",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 3 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Bivalvia veliger",4,4,105.668870743196
"Biofouling Study","Rio Vista",2023-10-11,"Cage 3 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Chydorus",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 3 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Copepod nauplii",38,38,1003.85427206036
"Biofouling Study","Rio Vista",2023-10-11,"Cage 3 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Eucyclops adult",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 3 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Gastropoda",11,11,290.589394543788
"Biofouling Study","Rio Vista",2023-10-11,"Cage 3 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Gastropoda veliger",3,3,79.2516530573967
"Biofouling Study","Rio Vista",2023-10-11,"Cage 3 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Insecta larvae",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 3 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Limnoithona sinensis adult",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 3 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Limnoithona copepodid",8,8,211.337741486391
"Biofouling Study","Rio Vista",2023-10-11,"Cage 3 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Monospilus",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 3 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Nematoda",1,1,26.4172176857989
"Biofouling Study","Rio Vista",2023-10-11,"Cage 3 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Ostracoda",2,2,52.8344353715978
"Biofouling Study","Rio Vista",2023-10-11,"Cage 3 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Pseudodiaptomus forbesi copepodid",2,2,52.8344353715978
"Biofouling Study","Rio Vista",2023-10-11,"Cage 3 Inside","Pump",NA,NA,NA,0.0378541,15,15,"Pseudodiaptomus nauplii",88,88,2324.7151563503
