"Study","Site","Year","Month","Date","Enclosure","Treatment","FishID","Tag","Error","Empty","Fullness","Digestion","FullStomachWeight","EmptyStomachWeight","StomachWeightDifference","TotalContentsWeight","Taxon","Count","TaxaWeight","Comments"
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N18","S5C3N18","FALSE","N",5,5,"1.8499999999999999E-2","0.0057",0.0128,0.0053,"Calanoida",17,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N18","S5C3N18","FALSE","N",5,5,"1.8499999999999999E-2","0.0057",0.0128,0.0053,"Ceriodaphnia",4,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N18","S5C3N18","FALSE","N",5,5,"1.8499999999999999E-2","0.0057",0.0128,0.0053,"Cladocera",10,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N18","S5C3N18","FALSE","N",5,5,"1.8499999999999999E-2","0.0057",0.0128,0.0053,"Cyclopoida",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N18","S5C3N18","FALSE","N",5,5,"1.8499999999999999E-2","0.0057",0.0128,0.0053,"Daphnia",8,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N18","S5C3N18","FALSE","N",5,5,"1.8499999999999999E-2","0.0057",0.0128,0.0053,"Diacyclops thomasi adult",3,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N18","S5C3N18","FALSE","N",5,5,"1.8499999999999999E-2","0.0057",0.0128,0.0053,"Diacyclops thomasi copepodid",7,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N18","S5C3N18","FALSE","N",5,5,"1.8499999999999999E-2","0.0057",0.0128,0.0053,"Eurytemora carolleeae adult",46,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N18","S5C3N18","FALSE","N",5,5,"1.8499999999999999E-2","0.0057",0.0128,0.0053,"Eurytemora carolleeae copepodid",18,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N18","S5C3N18","FALSE","N",5,5,"1.8499999999999999E-2","0.0057",0.0128,0.0053,"Gammaridea juvenile",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N18","S5C3N18","FALSE","N",5,5,"1.8499999999999999E-2","0.0057",0.0128,0.0053,"Macrocyclops copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N18","S5C3N18","FALSE","N",5,5,"1.8499999999999999E-2","0.0057",0.0128,0.0053,"Osphranticum labronectum adult",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N18","S5C3N18","FALSE","N",5,5,"1.8499999999999999E-2","0.0057",0.0128,0.0053,"Pseudodiaptomus forbesi adult",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N18","S5C3N18","FALSE","N",5,5,"1.8499999999999999E-2","0.0057",0.0128,0.0053,"Simocephalus",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N2","S5C3N2","FALSE","N",4,3,"2.2800000000000001E-2","0.0149",0.0079,0.0043,"Acanthocyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N2","S5C3N2","FALSE","N",4,3,"2.2800000000000001E-2","0.0149",0.0079,0.0043,"Acanthocyclops copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N2","S5C3N2","FALSE","N",4,3,"2.2800000000000001E-2","0.0149",0.0079,0.0043,"Animal parts",0,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N2","S5C3N2","FALSE","N",4,3,"2.2800000000000001E-2","0.0149",0.0079,0.0043,"Bosmina",8,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N2","S5C3N2","FALSE","N",4,3,"2.2800000000000001E-2","0.0149",0.0079,0.0043,"Calanoida",9,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N2","S5C3N2","FALSE","N",4,3,"2.2800000000000001E-2","0.0149",0.0079,0.0043,"Daphnia",9,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N2","S5C3N2","FALSE","N",4,3,"2.2800000000000001E-2","0.0149",0.0079,0.0043,"Diacyclops thomasi adult",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N2","S5C3N2","FALSE","N",4,3,"2.2800000000000001E-2","0.0149",0.0079,0.0043,"Diaptomidae adult",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N2","S5C3N2","FALSE","N",4,3,"2.2800000000000001E-2","0.0149",0.0079,0.0043,"Eurytemora carolleeae adult",44,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N2","S5C3N2","FALSE","N",4,3,"2.2800000000000001E-2","0.0149",0.0079,0.0043,"Eurytemora carolleeae copepodid",5,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N2","S5C3N2","FALSE","N",4,3,"2.2800000000000001E-2","0.0149",0.0079,0.0043,"Gammaridea juvenile",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N2","S5C3N2","FALSE","N",4,3,"2.2800000000000001E-2","0.0149",0.0079,0.0043,"Simocephalus",1,NA,"not in the sample inventory.  Extra?"
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N28","S5C3N28","FALSE","N",4,5,"2.1600000000000001E-2","0.0117",0.0099,0.0042,"Acanthocyclops adult",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N28","S5C3N28","FALSE","N",4,5,"2.1600000000000001E-2","0.0117",0.0099,0.0042,"Acanthocyclops copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N28","S5C3N28","FALSE","N",4,5,"2.1600000000000001E-2","0.0117",0.0099,0.0042,"Animal parts",0,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N28","S5C3N28","FALSE","N",4,5,"2.1600000000000001E-2","0.0117",0.0099,0.0042,"Bosmina",7,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N28","S5C3N28","FALSE","N",4,5,"2.1600000000000001E-2","0.0117",0.0099,0.0042,"Daphnia",30,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N28","S5C3N28","FALSE","N",4,5,"2.1600000000000001E-2","0.0117",0.0099,0.0042,"Diacyclops thomasi copepodid",3,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N28","S5C3N28","FALSE","N",4,5,"2.1600000000000001E-2","0.0117",0.0099,0.0042,"Diaptomidae",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N28","S5C3N28","FALSE","N",4,5,"2.1600000000000001E-2","0.0117",0.0099,0.0042,"Eucyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N28","S5C3N28","FALSE","N",4,5,"2.1600000000000001E-2","0.0117",0.0099,0.0042,"Eurytemora carolleeae adult",28,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N28","S5C3N28","FALSE","N",4,5,"2.1600000000000001E-2","0.0117",0.0099,0.0042,"Eurytemora carolleeae copepodid",4,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N28","S5C3N28","FALSE","N",4,5,"2.1600000000000001E-2","0.0117",0.0099,0.0042,"Gammaridea juvenile",4,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N28","S5C3N28","FALSE","N",4,5,"2.1600000000000001E-2","0.0117",0.0099,0.0042,"Pseudodiaptomus forbesi copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"3","Dry","2022_FDS_S5C3N28","S5C3N28","FALSE","N",4,5,"2.1600000000000001E-2","0.0117",0.0099,0.0042,"Sida",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N1","S5C4N1","FALSE","N",3,5,"1.5299999999999999E-2","0.0083",0.007,0.0021,"Bosmina",14,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N1","S5C4N1","FALSE","N",3,5,"1.5299999999999999E-2","0.0083",0.007,0.0021,"Calanoida copepodid",4,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N1","S5C4N1","FALSE","N",3,5,"1.5299999999999999E-2","0.0083",0.007,0.0021,"Camptocercus",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N1","S5C4N1","FALSE","N",3,5,"1.5299999999999999E-2","0.0083",0.007,0.0021,"Daphnia",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N1","S5C4N1","FALSE","N",3,5,"1.5299999999999999E-2","0.0083",0.007,0.0021,"Digestive material",0,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N1","S5C4N1","FALSE","N",3,5,"1.5299999999999999E-2","0.0083",0.007,0.0021,"Eurytemora carolleeae adult",14,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N1","S5C4N1","FALSE","N",3,5,"1.5299999999999999E-2","0.0083",0.007,0.0021,"Eurytemora carolleeae copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N1","S5C4N1","FALSE","N",3,5,"1.5299999999999999E-2","0.0083",0.007,0.0021,"Macrocyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N1","S5C4N1","FALSE","N",3,5,"1.5299999999999999E-2","0.0083",0.007,0.0021,"Pseudodiaptomus forbesi adult",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Acanthocyclops adult",4,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Acanthocyclops copepodid",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Bosmina",47,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Ceriodaphnia",6,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Chydorus",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Cladocera",2,NA,"too digested"
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Copepoda",33,NA,"counted heads"
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Daphnia",8,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Diacyclops thomasi adult",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Diacyclops thomasi copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Diaptomidae adult",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Digestive material",0,NA,"not countable"
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Eurytemora carolleeae adult",131,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Eurytemora carolleeae copepodid",8,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Gammaridea juvenile",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Mesocyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Pseudodiaptomus forbesi adult",3,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Pseudodiaptomus forbesi copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N14","S5C4N14","FALSE","N",5,5,"2.2499999999999999E-2","0.0095",0.013,0.0085,"Unidentified eggs",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N17","S5C4N17","FALSE","N",3,5,"0.01","0.0081",0.0019,0.0019,"Acanthocyclops copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N17","S5C4N17","FALSE","N",3,5,"0.01","0.0081",0.0019,0.0019,"Bosmina",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N17","S5C4N17","FALSE","N",3,5,"0.01","0.0081",0.0019,0.0019,"Ceriodaphnia",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N17","S5C4N17","FALSE","N",3,5,"0.01","0.0081",0.0019,0.0019,"Daphnia",3,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N17","S5C4N17","FALSE","N",3,5,"0.01","0.0081",0.0019,0.0019,"Diaptomidae adult",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N17","S5C4N17","FALSE","N",3,5,"0.01","0.0081",0.0019,0.0019,"Eucyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N17","S5C4N17","FALSE","N",3,5,"0.01","0.0081",0.0019,0.0019,"Eurytemora carolleeae adult",26,NA,"eggs"
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N17","S5C4N17","FALSE","N",3,5,"0.01","0.0081",0.0019,0.0019,"Eurytemora carolleeae copepodid",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N18","S5C4N18","FALSE","N",4,5,"2.0400000000000001E-2","0.0112",0.0092,0.003,"Acanthocyclops copepodid",6,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N18","S5C4N18","FALSE","N",4,5,"2.0400000000000001E-2","0.0112",0.0092,0.003,"Bosmina",39,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N18","S5C4N18","FALSE","N",4,5,"2.0400000000000001E-2","0.0112",0.0092,0.003,"Calanoida",8,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N18","S5C4N18","FALSE","N",4,5,"2.0400000000000001E-2","0.0112",0.0092,0.003,"Ceriodaphnia",3,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N18","S5C4N18","FALSE","N",4,5,"2.0400000000000001E-2","0.0112",0.0092,0.003,"Daphnia",13,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N18","S5C4N18","FALSE","N",4,5,"2.0400000000000001E-2","0.0112",0.0092,0.003,"Diacyclops thomasi adult",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N18","S5C4N18","FALSE","N",4,5,"2.0400000000000001E-2","0.0112",0.0092,0.003,"Diacyclops thomasi copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N18","S5C4N18","FALSE","N",4,5,"2.0400000000000001E-2","0.0112",0.0092,0.003,"Digestive material",0,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N18","S5C4N18","FALSE","N",4,5,"2.0400000000000001E-2","0.0112",0.0092,0.003,"Eurytemora carolleeae adult",20,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N18","S5C4N18","FALSE","N",4,5,"2.0400000000000001E-2","0.0112",0.0092,0.003,"Eurytemora carolleeae copepodid",5,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N18","S5C4N18","FALSE","N",4,5,"2.0400000000000001E-2","0.0112",0.0092,0.003,"Insecta",1,NA,"parts wing/head"
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N18","S5C4N18","FALSE","N",4,5,"2.0400000000000001E-2","0.0112",0.0092,0.003,"Ostracoda",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N18","S5C4N18","FALSE","N",4,5,"2.0400000000000001E-2","0.0112",0.0092,0.003,"Simocephalus",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N2","S5C4N2","FALSE","N",5,5,"1.66E-2","0.0082",0.0084,0.0047,"Acanthocyclops adult",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N2","S5C4N2","FALSE","N",5,5,"1.66E-2","0.0082",0.0084,0.0047,"Acanthocyclops copepodid",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N2","S5C4N2","FALSE","N",5,5,"1.66E-2","0.0082",0.0084,0.0047,"Bosmina",18,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N2","S5C4N2","FALSE","N",5,5,"1.66E-2","0.0082",0.0084,0.0047,"Ceriodaphnia",7,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N2","S5C4N2","FALSE","N",5,5,"1.66E-2","0.0082",0.0084,0.0047,"Daphnia",13,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N2","S5C4N2","FALSE","N",5,5,"1.66E-2","0.0082",0.0084,0.0047,"Diacyclops thomasi copepodid",3,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N2","S5C4N2","FALSE","N",5,5,"1.66E-2","0.0082",0.0084,0.0047,"Eurytemora carolleeae adult",31,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N2","S5C4N2","FALSE","N",5,5,"1.66E-2","0.0082",0.0084,0.0047,"Eurytemora carolleeae copepodid",17,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N2","S5C4N2","FALSE","N",5,5,"1.66E-2","0.0082",0.0084,0.0047,"Gammaridae",1,NA,"too digested"
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N2","S5C4N2","FALSE","N",5,5,"1.66E-2","0.0082",0.0084,0.0047,"Macrocyclops copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"4","Live","2022_FDS_S5C4N2","S5C4N2","FALSE","N",5,5,"1.66E-2","0.0082",0.0084,0.0047,"Pseudodiaptomus forbesi adult",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N13","S5C5N13","FALSE","N",4,5,"2.3699999999999999E-2","0.0143",0.0094,0.0045,"Acanthocyclops copepodid",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N13","S5C5N13","FALSE","N",4,5,"2.3699999999999999E-2","0.0143",0.0094,0.0045,"Animal parts",0,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N13","S5C5N13","FALSE","N",4,5,"2.3699999999999999E-2","0.0143",0.0094,0.0045,"Bosmina",38,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N13","S5C5N13","FALSE","N",4,5,"2.3699999999999999E-2","0.0143",0.0094,0.0045,"Ceriodaphnia",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N13","S5C5N13","FALSE","N",4,5,"2.3699999999999999E-2","0.0143",0.0094,0.0045,"Cladocera",13,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N13","S5C5N13","FALSE","N",4,5,"2.3699999999999999E-2","0.0143",0.0094,0.0045,"Daphnia",3,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N13","S5C5N13","FALSE","N",4,5,"2.3699999999999999E-2","0.0143",0.0094,0.0045,"Diacyclops thomasi adult",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N13","S5C5N13","FALSE","N",4,5,"2.3699999999999999E-2","0.0143",0.0094,0.0045,"Diacyclops thomasi copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N13","S5C5N13","FALSE","N",4,5,"2.3699999999999999E-2","0.0143",0.0094,0.0045,"Diaptomidae adult",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N13","S5C5N13","FALSE","N",4,5,"2.3699999999999999E-2","0.0143",0.0094,0.0045,"Diaptomidae copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N13","S5C5N13","FALSE","N",4,5,"2.3699999999999999E-2","0.0143",0.0094,0.0045,"Eurytemora carolleeae adult",49,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N13","S5C5N13","FALSE","N",4,5,"2.3699999999999999E-2","0.0143",0.0094,0.0045,"Eurytemora carolleeae copepodid",3,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N13","S5C5N13","FALSE","N",4,5,"2.3699999999999999E-2","0.0143",0.0094,0.0045,"Pseudodiaptomus forbesi adult",3,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N18","S5C5N18","FALSE","N",5,5,"1.7100000000000001E-2","0.0112",0.0059,0.0032,"Acanthocyclops adult",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N18","S5C5N18","FALSE","N",5,5,"1.7100000000000001E-2","0.0112",0.0059,0.0032,"Bosmina",10,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N18","S5C5N18","FALSE","N",5,5,"1.7100000000000001E-2","0.0112",0.0059,0.0032,"Calanoida",10,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N18","S5C5N18","FALSE","N",5,5,"1.7100000000000001E-2","0.0112",0.0059,0.0032,"Ceriodaphnia",6,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N18","S5C5N18","FALSE","N",5,5,"1.7100000000000001E-2","0.0112",0.0059,0.0032,"Cyclopoida",3,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N18","S5C5N18","FALSE","N",5,5,"1.7100000000000001E-2","0.0112",0.0059,0.0032,"Daphnia",10,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N18","S5C5N18","FALSE","N",5,5,"1.7100000000000001E-2","0.0112",0.0059,0.0032,"Diacyclops thomasi adult",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N18","S5C5N18","FALSE","N",5,5,"1.7100000000000001E-2","0.0112",0.0059,0.0032,"Diacyclops thomasi copepodid",1,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N18","S5C5N18","FALSE","N",5,5,"1.7100000000000001E-2","0.0112",0.0059,0.0032,"Eurytemora carolleeae adult",19,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N18","S5C5N18","FALSE","N",5,5,"1.7100000000000001E-2","0.0112",0.0059,0.0032,"Eurytemora carolleeae copepodid",2,NA,NA
"Feeding Study","Rio Vista","2022","3",2022-03-09,"5","Dry","2022_FDS_S5C5N21","S5C5N21","FALSE","N",3,5,"1.38E-2","0.0089",0.0049,0.0026,"Acanthocyclops copepodid",1,NA,NA
